geoid,geoid20,year,denom_workingage_civ_noninst_pop,laborforce_count,laborforce_pct,denom_labor_force,unemployed_count,unemployed_pct
1400000US06037702600,702600,2021,5589,3513,62.85561,3513,47,1.3378879
1400000US06037702700,702700,2021,2776,1950,70.244957,1950,84,4.3076925
1400000US06037702801,702801,2021,3639,2331,64.056061,2331,134,5.7486057
1400000US06037702802,702802,2021,1927,1377,71.458221,1377,44,3.1953523
1400000US06037702803,702803,2021,2429,1712,70.481682,1712,166,9.6962614
1400000US06037702900,702900,2021,8337,7253,86.997719,7253,346,4.7704396
1400000US06037703002,703002,2021,5578,3238,58.04948,3238,226,6.9796171
1400000US06037703003,703003,2021,5193,3904,75.178123,3904,396,10.143442
1400000US06037703100,703100,2021,5643,3491,61.864258,3491,219,6.2732739
1400000US06037703200,703200,2021,4386,2597,59.211124,2597,407,15.671929
1400000US06037800101,800101,2021,4562,2918,63.963173,2918,255,8.738862
1400000US06037800103,800103,2021,2989,2129,71.227837,2129,233,10.944105
1400000US06037800104,800104,2021,2848,1990,69.873596,1990,165,8.2914572
1400000US06037800202,800202,2021,4615,2837,61.473457,2837,224,7.8956642
1400000US06037800204,800204,2021,3473,1927,55.485172,1927,149,7.7322264
1400000US06037800205,800205,2021,3157,2219,70.288246,2219,153,6.8949976
1400000US06037800206,800206,2021,2884,1452,50.346741,1452,68,4.6831956
1400000US06037800324,800324,2021,5315,3505,65.945435,3505,144,4.1084166
1400000US06037800325,800325,2021,2977,1730,58.112194,1730,41,2.3699422
1400000US06037800328,800328,2021,891,660,74.074074,660,54,8.181818
1400000US06037800333,800333,2021,1810,1230,67.955803,1230,133,10.813008
1400000US06037800334,800334,2021,3385,1977,58.404728,1977,122,6.1709661
1400000US06037800335,800335,2021,3944,2123,53.828602,2123,137,6.4531322
1400000US06037800336,800336,2021,3071,2104,68.511887,2104,45,2.1387832
1400000US06037800337,800337,2021,3112,2269,72.911308,2269,458,20.185104
1400000US06037800338,800338,2021,5446,3474,63.789936,3474,92,2.6482441
1400000US06037800406,800406,2021,1883,803,42.644714,803,38,4.732254
1400000US06037800410,800410,2021,3406,1783,52.348797,1783,214,12.002243
1400000US06037800411,800411,2021,2477,1722,69.519577,1722,50,2.9036005
1400000US06037800412,800412,2021,2960,1812,61.216217,1812,156,8.609271
1400000US06037800504,800504,2021,1964,1146,58.350304,1146,21,1.8324608
1400000US06037800506,800506,2021,2803,1507,53.763824,1507,43,2.8533511
1400000US06037900102,900102,2021,634,263,41.482651,263,27,10.26616
1400000US06037900103,900103,2021,4636,2083,44.930977,2083,206,9.8895826
1400000US06037900104,900104,2021,4470,2121,47.449665,2121,148,6.9778404
1400000US06037900301,900301,2021,3419,1834,53.641415,1834,102,5.561614
1400000US06037900501,900501,2021,5894,3342,56.701729,3342,325,9.7247162
1400000US06037900504,900504,2021,4885,2829,57.911976,2829,181,6.3980203
1400000US06037900505,900505,2021,3404,1831,53.789658,1831,218,11.906062
1400000US06037900506,900506,2021,3542,2179,61.518917,2179,341,15.649381
1400000US06037900508,900508,2021,2745,1635,59.562843,1635,88,5.3822632
1400000US06037900509,900509,2021,2844,1701,59.810127,1701,143,8.4068193
1400000US06037900510,900510,2021,2512,1157,46.058918,1157,64,5.5315471
1400000US06037900602,900602,2021,3843,1867,48.581837,1867,107,5.7311196
1400000US06037900606,900606,2021,3516,1560,44.368599,1560,171,10.961538
1400000US06037900607,900607,2021,3287,1665,50.654091,1665,124,7.4474473
1400000US06037900608,900608,2021,3059,1441,47.106899,1441,113,7.8417764
1400000US06037900609,900609,2021,3470,1662,47.896255,1662,87,5.2346568
1400000US06037900610,900610,2021,2418,752,31.100082,752,45,5.9840426
1400000US06037900611,900611,2021,3178,1975,62.146004,1975,175,8.8607597
1400000US06037900701,900701,2021,3361,1834,54.567093,1834,241,13.140676
1400000US06037900703,900703,2021,4210,2329,55.320663,2329,238,10.218978
1400000US06037900704,900704,2021,2327,1777,76.364418,1777,111,6.2464828
1400000US06037900705,900705,2021,3375,1875,55.555557,1875,93,4.96
1400000US06037900804,900804,2021,2806,1404,50.035637,1404,119,8.4757833
1400000US06037900805,900805,2021,4264,2028,47.560974,2028,131,6.4595661
1400000US06037900806,900806,2021,3658,1468,40.131218,1468,300,20.435966
1400000US06037900807,900807,2021,2668,1612,60.419788,1612,194,12.034739
1400000US06037900808,900808,2021,3652,1943,53.203724,1943,69,3.5512094
1400000US06037900901,900901,2021,2078,1273,61.260826,1273,126,9.8978786
1400000US06037900902,900902,2021,1256,607,48.328026,607,49,8.0724878
1400000US06037901003,901003,2021,4771,0,0,0,0,
1400000US06037901007,901007,2021,1726,944,54.692932,944,41,4.3432202
1400000US06037901008,901008,2021,2546,1608,63.157894,1608,59,3.6691542
1400000US06037901009,901009,2021,4375,2385,54.514286,2385,142,5.9538784
1400000US06037901010,901010,2021,4362,2531,58.023842,2531,200,7.9020152
1400000US06037901011,901011,2021,4190,2454,58.56802,2454,144,5.8679705
1400000US06037901012,901012,2021,5126,3256,63.519314,3256,76,2.3341522
1400000US06037901013,901013,2021,2877,1841,63.990269,1841,23,1.249321
1400000US06037901014,901014,2021,4261,2505,58.789017,2505,113,4.5109782
1400000US06037901101,901101,2021,4302,2744,63.784286,2744,223,8.1268225
1400000US06037901102,901102,2021,4415,2465,55.83239,2465,83,3.3671401
1400000US06037901209,901209,2021,977,622,63.66428,622,31,4.983923
1400000US06037901210,901210,2021,1448,875,60.428177,875,89,10.171429
1400000US06037901214,901214,2021,3790,2227,58.759895,2227,64,2.8738213
1400000US06037901215,901215,2021,2901,1370,47.225094,1370,101,7.372263
1400000US06037901216,901216,2021,1753,1275,72.73246,1275,88,6.9019608
1400000US06037901217,901217,2021,1272,625,49.13522,625,35,5.5999999
1400000US06037901218,901218,2021,2116,1150,54.347828,1150,40,3.4782608
1400000US06037901300,901300,2021,1595,805,50.470219,805,72,8.9440994
1400000US06037910002,910002,2021,5373,3194,59.445374,3194,267,8.3594236
1400000US06037910210,910210,2021,6083,3817,62.748642,3817,73,1.9124967
1400000US06037910211,910211,2021,1348,819,60.756676,819,31,3.7851038
1400000US06037910212,910212,2021,2839,1367,48.150757,1367,95,6.9495244
1400000US06037910213,910213,2021,1221,801,65.601967,801,38,4.7440701
1400000US06037910214,910214,2021,4336,2769,63.860703,2769,235,8.4868183
1400000US06037910215,910215,2021,5122,3499,68.313156,3499,226,6.4589882
1400000US06037910216,910216,2021,3905,2742,70.217667,2742,118,4.3034282
1400000US06037910217,910217,2021,3474,2131,61.341393,2131,179,8.3998127
1400000US06037910218,910218,2021,3611,1747,48.379951,1747,80,4.5792789
1400000US06037910301,910301,2021,3438,1949,56.689938,1949,126,6.4648538
1400000US06037910302,910302,2021,4547,2844,62.546734,2844,161,5.6610408
1400000US06037910401,910401,2021,4733,2929,61.88464,2929,191,6.520997
1400000US06037910404,910404,2021,3542,2185,61.688313,2185,233,10.663615
1400000US06037910405,910405,2021,4182,2444,58.440937,2444,183,7.4877253
1400000US06037910501,910501,2021,3608,2035,56.402439,2035,266,13.071253
1400000US06037910502,910502,2021,3434,1998,58.182877,1998,191,9.5595598
1400000US06037910504,910504,2021,3303,1956,59.218891,1956,179,9.151329
1400000US06037910505,910505,2021,2588,1499,57.921173,1499,132,8.805871
1400000US06037910601,910601,2021,5170,3013,58.27853,3013,248,8.230999
1400000US06037910602,910602,2021,3580,2350,65.642456,2350,190,8.0851068
1400000US06037910605,910605,2021,3775,1902,50.384106,1902,190,9.9894848
1400000US06037910606,910606,2021,2299,1283,55.806873,1283,94,7.3265781
1400000US06037910607,910607,2021,2983,1775,59.503857,1775,85,4.7887325
1400000US06037910608,910608,2021,2834,1359,47.953423,1359,36,2.6490066
1400000US06037910706,910706,2021,4769,2845,59.656113,2845,247,8.6818981
1400000US06037910707,910707,2021,3633,2286,62.923203,2286,247,10.804899
1400000US06037910709,910709,2021,1344,806,59.970238,806,52,6.4516129
1400000US06037910712,910712,2021,2747,1540,56.061157,1540,132,8.5714283
1400000US06037910713,910713,2021,5022,2845,56.650738,2845,244,8.5764503
1400000US06037910714,910714,2021,2993,1829,61.109257,1829,96,5.2487698
1400000US06037910715,910715,2021,4905,2989,60.93782,2989,331,11.073937
1400000US06037910716,910716,2021,5022,3318,66.069298,3318,239,7.2031345
1400000US06037910717,910717,2021,1807,1024,56.66851,1024,49,4.7851563
1400000US06037910718,910718,2021,4007,2456,61.292736,2456,122,4.9674268
1400000US06037910719,910719,2021,3350,1872,55.880596,1872,68,3.6324787
1400000US06037910720,910720,2021,4066,2503,61.559273,2503,386,15.421494
1400000US06037910721,910721,2021,2358,1540,65.309586,1540,202,13.116883
1400000US06037910804,910804,2021,2362,1332,56.392887,1332,30,2.2522523
1400000US06037910807,910807,2021,4782,3016,63.069847,3016,133,4.4098144
1400000US06037910808,910808,2021,3024,1908,63.095238,1908,64,3.3542976
1400000US06037910809,910809,2021,1795,1048,58.384399,1048,51,4.8664122
1400000US06037910810,910810,2021,2024,1317,65.069168,1317,57,4.3280182
1400000US06037910814,910814,2021,3188,1777,55.740276,1777,59,3.3202026
1400000US06037910815,910815,2021,4317,2367,54.829742,2367,94,3.9712718
1400000US06037911001,911001,2021,3113,1215,39.029873,1215,135,11.111111
1400000US06037911100,911100,2021,6008,3203,53.312252,3203,273,8.5232592
1400000US06037920013,920013,2021,5400,3564,66,3564,119,3.3389449
1400000US06037920015,920015,2021,5638,3838,68.073784,3838,155,4.0385618
1400000US06037920016,920016,2021,3204,1959,61.142323,1959,46,2.3481369
1400000US06037920017,920017,2021,3317,2002,60.355743,2002,109,5.4445553
1400000US06037920018,920018,2021,1654,1168,70.616684,1168,27,2.3116438
1400000US06037920020,920020,2021,4923,3618,73.491776,3618,90,2.4875622
1400000US06037920028,920028,2021,6261,4221,67.417343,4221,183,4.3354654
1400000US06037920029,920029,2021,4334,2761,63.705585,2761,97,3.5132198
1400000US06037920030,920030,2021,3909,2829,72.371452,2829,335,11.84164
1400000US06037920031,920031,2021,4109,2108,51.302021,2108,111,5.2656546
1400000US06037920034,920034,2021,2769,1856,67.027809,1856,117,6.3038793
1400000US06037920035,920035,2021,5971,4094,68.564728,4094,136,3.3219345
1400000US06037920038,920038,2021,1300,959,73.769234,959,114,11.887383
1400000US06037920039,920039,2021,1312,889,67.759148,889,73,8.2114735
1400000US06037920040,920040,2021,2600,1827,70.269234,1827,137,7.4986315
1400000US06037920041,920041,2021,1835,1306,71.171661,1306,85,6.5084229
1400000US06037920042,920042,2021,5579,4045,72.504036,4045,223,5.512979
1400000US06037920043,920043,2021,6429,4299,66.868874,4299,283,6.5829263
1400000US06037920044,920044,2021,2006,1425,71.036888,1425,60,4.2105265
1400000US06037920045,920045,2021,3619,2611,72.147003,2611,212,8.1194944
1400000US06037920046,920046,2021,3180,2231,70.157234,2231,222,9.950695
1400000US06037920047,920047,2021,5253,3913,74.490768,3913,145,3.7055967
1400000US06037920048,920048,2021,4493,3143,69.953262,3143,216,6.8724151
1400000US06037920049,920049,2021,4442,2953,66.479065,2953,143,4.8425331
1400000US06037920050,920050,2021,1055,539,51.090046,539,64,11.87384
1400000US06037920102,920102,2021,3593,2349,65.377121,2349,179,7.6202641
1400000US06037920104,920104,2021,2204,1549,70.281303,1549,175,11.297611
1400000US06037920106,920106,2021,2899,1943,67.023109,1943,146,7.5141535
1400000US06037920109,920109,2021,4083,2618,64.119522,2618,99,3.7815125
1400000US06037920110,920110,2021,2690,1988,73.903343,1988,172,8.6519117
1400000US06037920111,920111,2021,2450,1541,62.897961,1541,116,7.5275793
1400000US06037920112,920112,2021,3422,2085,60.929279,2085,153,7.3381295
1400000US06037920114,920114,2021,4913,3605,73.376755,3605,178,4.9375868
1400000US06037920115,920115,2021,3705,2417,65.236168,2417,103,4.2614813
1400000US06037920116,920116,2021,3736,2670,71.466812,2670,105,3.9325843
1400000US06037920118,920118,2021,4499,3084,68.548569,3084,189,6.1284046
1400000US06037920119,920119,2021,1437,973,67.71051,973,19,1.9527235
1400000US06037920120,920120,2021,2790,2114,75.770607,2114,82,3.8789024
1400000US06037920121,920121,2021,7397,5442,73.570366,5442,320,5.8801913
1400000US06037920200,920200,2021,5850,0,0,0,0,
1400000US06037920303,920303,2021,1181,941,79.678238,941,38,4.0382571
1400000US06037920312,920312,2021,4716,2916,61.832062,2916,191,6.5500684
1400000US06037920313,920313,2021,4036,2699,66.873138,2699,94,3.4827714
1400000US06037920314,920314,2021,2597,1739,66.961876,1739,149,8.5681429
1400000US06037920322,920322,2021,2166,1283,59.233612,1283,121,9.4310207
1400000US06037920326,920326,2021,5096,3215,63.088696,3215,299,9.3001556
1400000US06037920328,920328,2021,1561,1161,74.375397,1161,45,3.8759689
1400000US06037920329,920329,2021,5682,3963,69.746567,3963,404,10.194297
1400000US06037920330,920330,2021,3099,1380,44.530495,1380,7,0.50724638
1400000US06037920331,920331,2021,3057,1793,58.652275,1793,123,6.8600111
1400000US06037920332,920332,2021,2120,1295,61.084908,1295,37,2.8571429
1400000US06037920334,920334,2021,5276,3015,57.145565,3015,315,10.447762
1400000US06037920338,920338,2021,4151,2710,65.285477,2710,302,11.143911
1400000US06037920339,920339,2021,6255,4090,65.387688,4090,405,9.9022007
1400000US06037920340,920340,2021,2224,1476,66.366905,1476,47,3.1842818
1400000US06037920341,920341,2021,2269,1669,73.556633,1669,23,1.3780707
1400000US06037920342,920342,2021,2286,1855,81.146111,1855,124,6.6846361
1400000US06037920343,920343,2021,3207,2400,74.836296,2400,87,3.625
1400000US06037930400,930400,2021,1163,500,42.99226,500,38,7.5999999
1400000US06037980001,980001,2021,0,0,,0,0,
1400000US06037980002,980002,2021,0,0,,0,0,
1400000US06037980003,980003,2021,0,0,,0,0,
1400000US06037980004,980004,2021,0,0,,0,0,
1400000US06037980005,980005,2021,0,0,,0,0,
1400000US06037980006,980006,2021,0,0,,0,0,
1400000US06037980007,980007,2021,0,0,,0,0,
1400000US06037980008,980008,2021,64,48,75,48,17,35.416668
1400000US06037980009,980009,2021,5,2,40,2,0,0
1400000US06037980010,980010,2021,98,45,45.918365,45,1,2.2222223
1400000US06037980011,980011,2021,37,20,54.054054,20,0,0
1400000US06037980012,980012,2021,28,0,0,0,0,
1400000US06037980013,980013,2021,0,0,,0,0,
1400000US06037980014,980014,2021,44,8,18.181818,8,0,0
1400000US06037980015,980015,2021,815,486,59.631901,486,38,7.8189301
1400000US06037980016,980016,2021,216,120,55.555557,120,10,8.333333
1400000US06037980017,980017,2021,969,246,25.386997,246,125,50.813007
1400000US06037980018,980018,2021,0,0,,0,0,
1400000US06037980019,980019,2021,54,41,75.925926,41,4,9.7560978
1400000US06037980020,980020,2021,0,0,,0,0,
1400000US06037980021,980021,2021,47,23,48.936169,23,0,0
1400000US06037980022,980022,2021,0,0,,0,0,
1400000US06037980023,980023,2021,0,0,,0,0,
1400000US06037980024,980024,2021,152,109,71.710526,109,6,5.5045872
1400000US06037980025,980025,2021,402,239,59.452736,239,22,9.2050209
1400000US06037980026,980026,2021,12,0,0,0,0,
1400000US06037980028,980028,2021,0,0,,0,0,
1400000US06037980030,980030,2021,0,0,,0,0,
1400000US06037980031,980031,2021,1155,10,0.86580086,10,0,0
1400000US06037980033,980033,2021,13,0,0,0,0,
1400000US06037980034,980034,2021,9,9,100,9,0,0
1400000US06037980035,980035,2021,477,344,72.117401,344,27,7.8488374
1400000US06037980036,980036,2021,397,179,45.088161,179,16,8.9385471
1400000US06037980037,980037,2021,0,0,,0,0,
1400000US06037980038,980038,2021,0,0,,0,0,
1400000US06037980039,980039,2021,0,0,,0,0,
1400000US06037990100,990100,2021,0,0,,0,0,
1400000US06037990200,990200,2021,0,0,,0,0,
1400000US06037990300,990300,2021,0,0,,0,0,
